source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
2305.19217v1.pdf,,Sb2Te3,AST3,Sb2Te3-Ag5.9,1,No,Ag,5.9 atomic %,Sb,,Ag (5.9 atomic %) @ Sb site,table,Table 1,Room temperature value,,20.6,uW/cm.K2
2305.19217v1.pdf,,Sb2Te3,AST4,Sb2Te3-Ag7.0,1,No,Ag,7.0 atomic %,Sb,,Ag (7.0 atomic %) @ Sb site,table,Table 1,Room temperature value,,13.100000000000001,uW/cm.K2
Adv Funct Materials - 2024 - Kim - Enhancement of Phase Stability and Thermoelectric Performance of Meta‐Stable AgSbTe2 by.pdf,10.1002/adfm.202404886,AgSbTe2,Tmid T.C. AgSbTe2,AgSbTe2,0,No,,,,,,figure,Figure 4e,Visually estimated from Figure 4e,500.0,11.999999999999998,uW/cm.K2
Adv Funct Materials - 2024 - Kim - Enhancement of Phase Stability and Thermoelectric Performance of Meta‐Stable AgSbTe2 by.pdf,10.1002/adfm.202404886,AgSbTe2,Thigh T.C. AgSbTe2,AgSbTe2,0,No,,,,,,figure,Figure 4e,Visually estimated from Figure 4e,550.0,15.0,uW/cm.K2
Adv Funct Materials - 2024 - Zhang - Dual Alloying Enables High Thermoelectric Performance in AgSbTe2 by Manipulating.pdf,10.1002/adfm.202400679,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,,,300.0,8.7,uW/cm.K2
Adv Funct Materials - 2024 - Zhang - Dual Alloying Enables High Thermoelectric Performance in AgSbTe2 by Manipulating.pdf,10.1002/adfm.202400679,AgSbTe2,(AgSbTe2)0.98(AgAlSe2)0.02,(AgSbTe2)0.98(AgAlSe2)0.02,2,Yes,Al,0.02,multiple sites,Se (0.02) @ multiple sites,Al (0.02) @ multiple sites site; Se (0.02) @ multiple sites site,body text,,,300.0,13.5,uW/cm.K2
Adv Funct Materials - 2024 - Zhang - Dual Alloying Enables High Thermoelectric Performance in AgSbTe2 by Manipulating.pdf,10.1002/adfm.202400679,AgSbTe2,(AgSbTe2)0.98(AgAlSe2)0.02,(AgSbTe2)0.98(AgAlSe2)0.02,2,Yes,Al,0.02,multiple sites,Se (0.02) @ multiple sites,Al (0.02) @ multiple sites site; Se (0.02) @ multiple sites site,body text,,,523.0,16.0,uW/cm.K2
Advanced Energy Materials - 2011 - Han - Lead‐Free Thermoelectrics  High Figure of Merit in p‐type AgSnmSbTem 2.pdf,10.1002/aenm.201100613,AgSnmSbTem+2,AgSn5SbTe7,AgSn5SbTe7,2,Yes,Ag,m=5,unclear,Sb (m=5) @ unclear,Ag (m=5) @ unclear site; Sb (m=5) @ unclear site,body text,,,710.0,23.0,uW/cm.K2
Advanced Energy Materials - 2017 - Hong - Achieving zT   2 in p‐Type AgSbTe2 xSex Alloys via Exploring the Extra Light.pdf,10.1002/aenm.201702333,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Section 2.1,,550.0,8.3,uW/cm.K2
Advanced Energy Materials - 2017 - Hong - Achieving zT   2 in p‐Type AgSbTe2 xSex Alloys via Exploring the Extra Light.pdf,10.1002/aenm.201702333,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,x=0.15,Te,,Se (x=0.15) @ Te site,body text,Section 2.1,,550.0,14.5,uW/cm.K2
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.98Y0.02Te2 (x=0.02),AgSb0.98Y0.02Te2,1,No,Y,2%,Sb,,Y (2%) @ Sb site,text,Page 5,,523.0,17.7,uW/cm.K2
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 4c,300.0,9.0,uW/cm.K2
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.99Y0.01Te2,AgSb0.99Y0.01Te2,1,No,Y,0.01,Sb,,Y (0.01) @ Sb site,figure,,Visually estimated from Fig. 4c,300.0,12.0,uW/cm.K2
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.98Y0.02Te2,AgSb0.98Y0.02Te2,1,No,Y,0.02,Sb,,Y (0.02) @ Sb site,figure,,Visually estimated from Fig. 4c,300.0,13.0,uW/cm.K2
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.97Y0.03Te2,AgSb0.97Y0.03Te2,1,No,Y,0.03,Sb,,Y (0.03) @ Sb site,figure,,Visually estimated from Fig. 4c,300.0,12.499999999999998,uW/cm.K2
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,text,"Page 5, Results and Discussion",,673.0,21.000000000000004,uW/cm.K2
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4E,Visually estimated from Fig. 4E,300.0,5.999999999999999,uW/cm.K2
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,figure,Fig. 4E,Visually estimated from Fig. 4E,300.0,6.500000000000001,uW/cm.K2
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,figure,Fig. 4E,Visually estimated from Fig. 4E,300.0,13.000000000000002,uW/cm.K2
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,figure,Fig. 4E,Visually estimated from Fig. 4E,300.0,11.000000000000002,uW/cm.K2
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,body text,,,573.0,18.93,uW/cm.K2
Advanced Materials - 2024 - Li - High‐Performance AgSbTe2 Thermoelectrics  Advances  Challenges  and Perspectives.pdf,10.1002/adma.202409275,AgSbTe2,AgSb0.94Cd0.06Te2,AgSb0.94Cd0.06Te2,1,No,Cd,0.06,Sb,,Cd (0.06) @ Sb site,Table 1,,,573.0,17.83,uW/cm.K2
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 5,,300.0,8.27,uW/cm.K2
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 1,,623.0,18.14,uW/cm.K2
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 5,,300.0,12.9,uW/cm.K2
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,Ag0.96Pb0.04Te2,Ag0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,,,623.0,18.14,uW/cm.K2
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=12 sample at 300 K,300.0,10.5,uW/cm.K2
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=12 sample at 823 K,823.0,25.5,uW/cm.K2
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,body text,,,300.0,14.239999999999998,uW/cm.K2
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,body text,,,600.0,17.21,uW/cm.K2
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,body text,,,600.0,17.21,uW/cm.K2
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^19 cm^-3,570.0,11.999999999999998,uW/cm.K2
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3,570.0,16.000000000000004,uW/cm.K2
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3,570.0,20.0,uW/cm.K2
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,figure,,Visually estimated from Fig. 6(d) at nH ~ 10^20 cm^-3,570.0,22.000000000000004,uW/cm.K2
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,5 mol % MnAg-MnSb amphoteric doping,Ag1-ySb1-xMnx+yTe2,2,Yes,Mn,5 mol %,Ag,Mn (5 mol %) @ Sb,Mn (5 mol %) @ Ag site; Mn (5 mol %) @ Sb site,body text,"Page 5, Results and Discussion",,550.0,14.0,uW/cm.K2
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 3c,Visually estimated from Fig. 3c,500.0,5.5,uW/cm.K2
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 3c,Visually estimated from Fig. 3c,500.0,4.5,uW/cm.K2
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 3c,Visually estimated from Fig. 3c,500.0,3.5,uW/cm.K2
